technical_test_score,coding_score,physometric_test_score,experience_years,has_certification,aptitude_score,project_count,10th_score,12th_score,graduation_score,communication_score,resume_ats_score,internship_certification,industry_demand_index,job_role_applied,success
75.15693326155191,74.7638831169192,68.06837610152202,2,0,75.37972588784629,2,7.6767291779252576,7.638314991105393,5.9950374105438655,65.94253724109612,60.322476604529,0,7,Cybersecurity Analyst,0
72.83101119165946,75.46089149153318,68.51265655508993,3,1,90.30746898002711,1,6.990346735833018,5.5641690168018885,7.010436269589242,77.45874176809896,62.52570746750796,0,8,Cloud Engineer,1
76.27885113597921,74.73986725272344,89.0925200973084,0,1,83.97307691983916,2,5.8259377569454225,8.06710182144222,9.299696587102673,66.32064613908658,62.771652048217504,0,8,Backend Developer,0
64.50531014119872,51.57424561585295,72.64694803137465,0,0,76.89145423607037,4,7.53287003368148,8.545632617366538,5.727105418369168,86.0928511641586,83.48693198645512,0,5,Backend Developer,0
68.71211173892014,63.62762441344665,60.43528367814946,0,1,86.9020367356215,2,8.7880738888177,9.260190755236941,7.149709189301589,100.0,65.08233387343797,1,3,Data Engineer,0
81.25458297421848,78.40696389294145,79.7860471492421,2,0,77.61763075020832,3,6.502997389775066,8.565972653298227,8.983681583243685,86.13122499229185,66.20375503323166,1,7,Frontend Developer,1
76.91523600428302,92.51613340336968,66.07825877159524,3,1,72.85781354179079,2,8.614945071606819,6.347874885178473,8.152459515041922,81.96453379568135,72.59595646698953,0,3,Full Stack Developer,1
87.10759794593704,87.29926005081725,61.46304576686992,3,1,83.82512460444647,1,6.977595826912773,7.606377231587578,6.376945683829254,82.37797363139059,60.31664136746441,1,5,DevOps Engineer,1
86.04073083317961,90.68247504611497,69.55096135846493,1,1,91.98409416243543,4,5.407558130758375,7.2757678127184775,7.608682575940521,64.25790354397881,51.17479248532536,1,3,Full Stack Developer,1
89.17801277335795,100.0,70.58142716024496,1,0,88.51336561872836,1,8.07327679911289,7.369273964219659,5.514383992479603,81.59165260321389,67.15204443352567,1,9,Backend Developer,1
87.49208957381482,90.87084981901624,74.53715608037928,3,1,82.65901466815687,3,9.075976599741683,7.579477029062142,5.250465080407248,87.07884514412231,67.9283831090596,0,5,Data Analyst,1
62.43599517101458,79.72814301398509,79.62565885308226,0,1,74.12670507103189,1,6.483510524742651,8.68487232288703,7.435923717389241,90.2038187417768,63.994933645860364,1,4,Cloud Engineer,0
77.63009928242785,76.30254898357745,68.67273607622468,1,1,77.86290011246597,1,6.237984157354708,6.139594799560306,6.111728686183779,73.1753123098289,73.21652659591587,0,5,Cybersecurity Analyst,0
66.22979930483838,73.81641078339226,74.50833849837845,1,0,70.74067367827654,3,7.269507398734987,6.4971080659904485,5.559436884180427,85.97661001277996,71.82914563620255,0,5,Backend Developer,0
54.56863092078436,70.47724762682134,58.959954894841346,2,1,86.6519909354533,1,8.683911660203579,8.240445480315595,8.872620017206007,97.33883138378609,79.30533319324591,0,3,Full Stack Developer,0
79.11126279727132,54.034939400333755,86.38366873047053,3,1,77.15252066330423,2,8.963944864182064,6.82425055275422,5.694196258834759,62.73163851979848,65.97166571525196,0,6,DevOps Engineer,1
83.07853671474108,91.71993967528769,70.83630549375418,1,1,69.84813938196402,4,8.003203877933712,5.9685254864457775,7.152228736916262,78.32164567619569,63.1984763424818,1,6,Backend Developer,0
67.80972761341498,74.19617945051583,81.61895076905077,3,1,71.03282420985472,3,8.438473582572225,8.378114263589751,8.655822522731288,80.98986487040251,75.13609294415222,1,6,Frontend Developer,0
62.25605013174665,75.97802013247643,65.65647311665114,0,1,75.96461853362264,3,9.226896633525092,7.589225144993941,7.657211902205514,88.26290124622275,66.1241910874443,1,8,Cybersecurity Analyst,0
74.8290616452125,87.32806403944961,90.83220505102085,3,0,74.92580226546148,2,6.69731084498393,8.035100959941428,5.506176896538703,74.51837121059852,56.68086889608914,1,8,Cybersecurity Analyst,1
70.58221564575223,80.16389679363921,72.67463986179825,3,1,75.36838594120862,3,9.056613475881928,7.501994261753319,6.193302652801358,78.43654826500814,82.2271179283193,1,9,Data Engineer,1
81.54213039360229,90.74404582255221,72.2370938460467,1,0,86.34168814186931,2,7.876681529395656,7.990883204458267,7.506585844896472,94.25910332321361,90.06408637712937,1,3,Frontend Developer,1
87.78917736403774,83.14717664980529,73.79679661624036,2,1,74.69468327899054,4,6.509365826103909,5.31527920695161,6.488991230271645,74.20659430424185,84.22422955285822,0,6,Product Manager,1
69.1570669462629,86.46581207781026,62.00352976726188,2,0,77.73478492096099,2,6.457413955567153,7.409784899068791,8.291102216430733,85.96695380910484,69.81865756491918,1,8,Cloud Engineer,0
77.9196880197298,90.2660634743231,75.22138376861028,1,0,73.64085082398648,1,9.380308802843903,6.523788559917364,5.639713450298285,78.21780987432145,74.1208346487146,0,7,Full Stack Developer,0
71.63390565055157,89.44330141721885,69.24734513586009,4,1,89.61799202688937,3,8.537388031325523,7.563544639586155,5.121808329556544,92.29781526972715,53.28667732365228,1,9,Full Stack Developer,1
69.06023531441562,53.842248914796144,82.5789818687752,2,1,82.34263074869347,1,7.8224400879961316,8.082476251914137,8.62845833069838,84.81097665428244,71.92619147586936,0,4,DevOps Engineer,0
92.36754173998251,100.0,67.07454489123539,1,1,78.89331774386898,4,9.399475331616786,5.029277305460058,5.155474015767604,96.14729303006885,78.6033255941672,1,7,Product Manager,1
76.79107219423305,98.345143325116,71.65856614849568,1,1,79.75370798069268,2,8.211618712155555,7.6484293275891755,6.665674687462716,80.0934717636573,59.21684933370772,0,8,DevOps Engineer,1
88.86011999588074,87.17666804741272,76.66579772387841,1,1,80.35641732456921,2,6.212719195981154,6.829650818941591,6.170421710784942,63.96002385245042,57.10323902038944,1,6,Data Engineer,1
65.48470485706137,59.56328892277404,65.90353711090992,1,1,83.20513310671869,1,9.363088798166267,5.317461519658391,6.163228379908126,84.22247498758354,58.15048058773925,1,6,Full Stack Developer,0
67.64460612612957,89.64417987189339,71.94921011074037,2,1,68.3159928046521,3,7.23599936736162,9.304513875863512,6.519694608615139,80.79680979845413,82.52346362298007,1,6,Full Stack Developer,1
83.84420746366388,75.11561294885324,79.13950023799428,2,0,82.87244074784293,3,7.605363488073106,5.434796320076026,8.031998675839986,85.3169873398986,73.88647246033311,1,8,Cloud Engineer,1
75.716645450042,69.15248728260343,83.7786404025368,1,1,79.00886109411839,4,9.076302420928908,6.870633907854387,5.003967771086543,82.97352542827554,66.57982654195224,0,6,Frontend Developer,0
82.71269734630685,90.38088130926087,64.04314816755429,0,0,76.08343482375463,4,8.76298611989894,6.691401893621568,8.311469413583117,79.75952174900173,78.35333435364835,1,4,Cloud Engineer,1
87.0271864141372,100.0,63.69903369532791,2,1,83.29252575331425,5,8.34161550517234,7.86409400468523,6.594078758659409,78.99139076920976,74.8674150215806,1,3,Cloud Engineer,1
86.5325489652632,93.77471300817113,64.87435387705395,1,0,80.97475571305964,2,5.9657368627926575,6.70231198593172,5.999895637891245,79.73574478632938,66.94500536946347,1,3,Cloud Engineer,1
68.81697865741113,59.872027968818514,64.7387166118906,1,1,72.0917679370728,4,8.176308143198671,7.267473614731035,5.51970281154988,89.2075046816387,68.12834452136138,1,8,Cybersecurity Analyst,0
72.25446179602072,84.05676388019701,70.41677298623468,0,0,81.713351529054,4,9.34455714430166,5.815382242304054,6.792852478168173,81.93628250918263,62.83605706299254,1,9,Full Stack Developer,0
68.37202380175803,73.0265175622184,87.94382248221652,4,1,77.2544674505063,3,8.453771774364535,7.779334193430163,7.685234835716701,61.38180740478279,59.222560650696565,1,4,DevOps Engineer,0
83.37854165297159,100.0,73.87387378051064,1,0,76.80183590845554,3,8.335462143672215,6.429594212361957,5.868656263006327,78.03530775448475,72.99199766088896,0,6,Cloud Engineer,1
90.81152467612388,95.82771498969329,62.20459866549888,1,0,93.3135364382712,0,5.905728673330178,7.640225353585552,8.300029889537072,67.25489790695073,76.03733016190222,1,7,Frontend Developer,1
83.5838243821281,100.0,66.66192999352066,1,1,64.1678504520823,1,9.488301243438242,8.203868939717117,8.204348804321667,63.82336195366943,63.88811497749714,0,7,DevOps Engineer,1
82.40942038025312,68.33134480147922,59.44792548282095,1,1,75.06579710784234,2,7.6186181980695995,7.787954030547011,7.141923475192668,77.98813829849082,76.50667628792087,1,3,Frontend Developer,0
80.17756751762192,72.7870404923555,67.87168531533005,4,0,79.80570803463979,1,8.790233461849022,6.2944019886165385,7.0056776503414735,78.03430965783308,70.84972962635827,0,3,Cybersecurity Analyst,1
73.5929135005413,58.637595696023915,77.1954697369855,0,1,76.98061279095737,3,9.137461442129792,5.751104957770094,6.810297242737757,73.1903316408702,42.32674577397602,0,9,Frontend Developer,0
82.48542714517968,97.23855172995947,79.25141346602423,2,0,71.21911214179418,2,6.213732818431591,6.036436925633787,7.107224097454506,82.24590633249991,58.06624231456685,0,8,Data Engineer,0
67.65078442812641,57.19348656121908,78.82735014422131,2,1,89.02230421689316,4,5.836675758118169,7.15705597113503,8.31369230471434,71.04030032763296,62.48832780376121,0,5,Full Stack Developer,0
78.85799162144525,82.62455098098414,72.95417906894568,0,1,82.33719073695039,1,7.219329426474294,5.194691962931973,7.069636717534453,85.26764217004677,77.14549761463506,1,3,Data Engineer,1
86.28745903797017,100.0,79.68765062466399,2,1,81.8020534558688,0,9.220725229316244,6.651867051540371,9.353543543227746,78.8058233010784,62.705629511523505,1,5,Cybersecurity Analyst,1
79.74481006374707,69.39440758842348,82.56468013879251,2,0,79.49288118372151,3,8.477859711686442,5.988408938861634,9.46731735849714,77.36300934126922,65.43008166174769,0,5,Full Stack Developer,1
88.6177195570819,85.27490145673565,75.21632541278306,4,1,79.67265971843945,4,9.158405584686214,6.771329078951979,8.492397113516153,76.76737740612509,63.03058539861903,1,3,Cybersecurity Analyst,1
72.97945478885472,80.51110716923453,78.60235312434456,2,1,78.36696184901827,2,5.827399886515735,5.910452861553535,8.803546663030659,91.4820478465649,71.03078221530848,1,6,Product Manager,0
57.31091752793692,80.49153675351516,79.61664724246012,4,0,76.47780290519357,4,9.293223919675633,7.774440894450731,6.739555860334246,80.68931052308473,64.5870090503776,1,4,Full Stack Developer,0
73.20187678485853,63.87035863961141,60.545887504303785,3,1,95.29284853650657,2,8.804012832764002,6.350498589313547,5.326796632905331,71.98062524936284,69.88099176905772,1,8,Product Manager,0
70.81821583584768,77.66997120414682,75.31251946068389,1,0,86.07829789562462,1,6.293684134141319,9.348689065974797,5.272718969295345,89.1746215359372,75.02546246454182,1,3,Cybersecurity Analyst,0
62.388862744126,82.05427133691202,65.79334475720938,2,1,84.56389864690858,1,7.734686753183456,8.469407007308519,6.315740700414134,72.81804366212377,77.6379977236326,1,7,Data Analyst,0
88.81571080986724,100.0,80.91037152073197,4,0,73.63475892939354,3,8.993425795241414,8.689811543265112,8.717051077248295,84.45479174687526,58.83059115897636,1,5,DevOps Engineer,1
75.22544925895302,80.57258674647863,80.09762764239431,1,1,62.27342059983465,1,9.244702349767952,5.956191042038728,6.503536713417972,87.32841806997634,85.56416035571766,1,6,Product Manager,1
76.52399743823253,76.70633772729778,78.06110812009041,2,0,87.21673049270615,4,5.932774876320832,6.467896309532856,9.06858492721245,67.0654947727013,75.10252222405019,0,7,Frontend Developer,1
63.28500095832144,60.16097746894724,68.1899819479116,2,1,97.67884532598771,5,6.739018963176304,7.112826478063435,8.489504283249941,99.79333618383879,67.39391667666042,1,7,Frontend Developer,0
82.01889832460537,93.66816994762279,77.82464412861762,3,1,72.4687746479838,4,5.79012670782161,8.928172842399835,8.607599221987968,75.60281640622377,71.97313412290266,0,9,Cybersecurity Analyst,1
76.04592461828874,79.08125878400776,71.35483932424967,0,1,79.59359369104374,2,8.100210384538531,7.075077571937576,8.310710077170224,75.85613283890964,56.24914766832915,1,8,Full Stack Developer,0
72.64040257366378,87.76677667010449,67.89834461900331,4,1,82.10002312681468,5,8.775194331031997,7.147397977107748,8.221327089331142,94.50709924134424,61.27215046472357,1,9,Product Manager,1
69.76986929080944,77.73563867611249,81.91783857497163,2,0,73.43737231094026,2,8.429631595515678,8.221223016436838,7.8133334844254065,85.99227630664389,49.73422223400564,0,4,DevOps Engineer,0
75.3645747192305,85.99338332097405,75.17127759600442,1,1,81.26475118861428,1,6.609176497393761,5.639589471614245,5.56727468826829,100.0,74.84734647968924,1,5,Backend Developer,0
72.67780364649079,79.79873717723254,70.36264410188573,4,0,91.41862921275816,1,5.232953214239293,8.83932291142768,6.9680781723345255,85.39547533361018,69.96519151426799,1,4,DevOps Engineer,1
69.0407788415484,62.09888483062551,77.77268037284001,2,0,77.1406796146344,4,9.046071954529753,9.467743076970793,6.243929532440524,76.22939182817956,78.29098440018336,0,4,Data Analyst,0
77.26630297236913,78.1000499162145,72.15447390655804,1,0,62.37669317435425,3,7.717755335583427,8.667412633443114,5.076600908809231,72.7569243621612,63.0623339250325,1,3,Product Manager,1
78.97359378589218,61.66891359464759,68.76617081420102,1,0,77.89261091904397,0,5.593574269649501,5.572182490699441,8.573724391868295,81.23354792207164,67.1971728692282,1,3,Data Analyst,0
66.8301374629543,77.56758167299843,69.56073666046613,2,0,64.51656032228955,2,7.495226402697449,9.180316171855331,8.881083155895059,93.05861086186812,77.17263543783216,0,7,Cybersecurity Analyst,0
79.41991963533718,87.74599473857916,77.48999327284626,2,0,76.91197939480449,2,6.226761026836984,7.570509747627934,8.08995823715375,87.77508667265897,84.54538460887758,0,4,Frontend Developer,1
66.90316499791867,72.31642132062485,66.23992676501416,1,1,73.9560089349284,4,7.560241929798238,7.409716897038197,8.575117910312025,78.9201653325473,45.41830569450981,0,6,Frontend Developer,0
73.01985091558797,79.3628158880659,70.70587375963787,1,1,66.62590981337466,0,8.896804708751908,9.006004010579838,6.168811722685159,85.21028689331403,71.46414291842603,0,7,Full Stack Developer,0
73.75458211686336,71.6601720925879,75.8648720931089,1,1,76.00810195216711,5,6.929726043680986,6.650958032769154,7.16784835954185,76.09248230095383,78.18594618343214,1,8,Backend Developer,0
66.10833634450374,85.92794402886909,66.48183514657525,4,0,79.33462582452304,1,7.774023412176457,7.70782122396637,6.775356306207986,97.97838733090472,72.17473483014224,1,9,Frontend Developer,1
75.98136252795837,78.0389374715938,67.23053875495353,4,0,61.16413661842718,2,8.730292704379833,8.796717727837429,6.854151397777071,83.83190385377327,82.71030099431141,0,9,Full Stack Developer,1
87.99742766775648,100.0,67.38658216639821,1,0,80.1460196868489,1,6.701986476047509,7.490130150179851,6.8233066010056636,75.9986393669744,66.72926569136213,0,4,Cybersecurity Analyst,1
74.5656410678575,72.44390242609707,74.55626728211853,3,1,74.14996344949634,2,8.936066539192831,6.582569988842438,5.525463608204058,65.25617130681852,64.53735990822535,0,8,Data Engineer,0
78.31039277961199,65.44663812606512,64.1462231603541,3,1,82.37728019046577,1,7.391078395751148,6.426300267313512,8.34016796976901,90.6116273237385,70.95350274332779,1,6,Product Manager,1
83.85664535429578,86.29323857057085,72.22985066370914,3,1,83.07973132838107,3,5.431360131801304,6.3053423748757655,5.295067971592878,82.77372951557882,68.92016313987389,0,4,Data Engineer,1
93.391184988954,82.90157973841924,79.98627184005193,1,1,76.91109779131087,0,9.232130133776472,7.231085937231475,6.164766030046557,87.13073232286536,73.45620344651446,1,6,Product Manager,1
77.28443259886126,100.0,86.13439476897885,2,1,86.60738866424522,5,8.837501811284849,8.868951262247487,8.37128350082761,77.24147285362254,78.41632255765074,1,7,Data Analyst,1
74.03241481113774,84.09482470419701,63.1342281973852,0,0,77.69479790061988,3,5.237625559623974,5.819478140018096,6.197012165928956,62.763146214409886,72.47846281901825,1,9,DevOps Engineer,0
70.7619183698637,67.76153272588724,76.58554612341368,1,0,80.09735745826325,4,8.926558075633341,9.002497877768755,5.820025056700048,69.73938169107608,76.71270136705354,1,6,Data Engineer,0
67.63461125536507,80.86741041214212,82.05262542327411,1,0,87.73565316275854,2,6.940128209522269,7.086377113684861,9.110987201974115,94.30624396998394,50.21615083426916,1,4,Data Engineer,0
80.39855593733283,82.9717431692125,83.24913305774497,3,0,65.33035385896453,1,5.990404694391126,6.640425208031843,8.950330448267378,84.78409683343777,74.45759851217129,1,6,Product Manager,1
68.10972638937389,70.98763669036238,81.86332176488463,1,1,83.80267940341993,1,9.394118027816896,8.292191218421296,9.150694046352228,79.15092676464646,72.2740507899162,1,3,Backend Developer,0
87.52419223387473,96.96617550678144,74.58242042035772,3,0,89.36529303454128,2,5.068680312350442,7.222467674206625,6.363530153453821,69.05019381887718,57.70504842291912,1,8,Data Analyst,1
79.69485675040217,88.79248470999714,66.34949025760892,1,1,73.76499739791906,4,6.973490216697407,5.39004457953974,7.618880111186328,74.98770992556545,54.67401765402238,1,5,Product Manager,0
74.28703968389769,77.38200862391957,76.82958193827261,0,0,84.59233544707224,2,8.198308304096262,7.366204578190292,5.911803739994563,68.0929056805484,73.6992561300439,1,6,Data Analyst,0
81.71152400375689,99.91566410159524,82.55657995100815,1,1,74.78845960109055,4,7.420062175319134,6.472896959503939,8.9888391191659,71.2495530557203,83.0292842194581,1,3,Data Engineer,1
73.15252375833057,77.04587007275728,74.0389856598318,3,1,72.81872491779957,2,6.351550827132252,7.716258949131291,6.647575985013146,100.0,75.62910660285085,0,4,Cybersecurity Analyst,1
89.77309596838133,100.0,82.36128153817305,2,1,83.11055128210971,0,6.82645598484627,8.107837126472537,8.67503148049311,87.13566151579028,81.9836856937346,1,3,Full Stack Developer,1
80.38545081015967,87.24961250760013,64.60584308666972,0,1,80.74348522146383,0,7.654068499303063,9.400722406456811,8.601433558696627,93.38677974233055,64.72933881760225,1,8,Product Manager,1
73.69765675142165,58.49838342986028,65.58352914645516,3,1,85.79863498788666,4,7.490857793730562,8.440473811860508,8.357851816089411,78.30269512714479,63.23945633451195,1,9,Full Stack Developer,1
71.2007707470198,78.83627886656765,76.26868763912327,1,1,70.99841737809821,3,6.999356911887813,8.6075345968222,8.771409471582515,85.65255056257988,79.10907035033749,1,3,Product Manager,0
69.70570828185289,90.24731248900063,67.3906848331712,0,1,83.60124507157317,1,5.585367073513179,6.724718780822992,8.120361211974918,88.80471105428393,71.23906816521071,0,7,DevOps Engineer,0
71.42142483472999,67.61388393870268,77.04156811833785,0,1,77.87263940643558,3,6.350813319285441,9.258480544724577,5.344536265992061,70.60384418720973,83.23340922489938,0,7,Full Stack Developer,0
73.61542540572904,70.50541676944059,72.77585465084556,1,1,76.15540469438021,1,8.418074864706103,5.721636629791928,8.168634933782764,70.44481231580762,61.44257420048493,0,4,Backend Developer,0
79.7484537782469,87.98030860282896,81.25316694511861,1,1,71.96529738964875,0,5.454942945561755,9.214029655124726,9.380844166055372,89.13889741525954,69.18125822809161,1,6,Backend Developer,1
84.28661429902816,100.0,79.43249336870825,1,1,78.90408337844846,4,8.150945067456002,6.400968248389697,6.755349409614188,86.17689388263341,69.13837895900505,0,5,Backend Developer,1
80.20360074028912,64.70002616744712,77.8875707702449,1,0,73.31303795505356,1,6.351996680798845,6.557007430435952,6.719779453722142,82.1503581213723,70.95027885272073,1,9,Cloud Engineer,0
82.4745592899142,82.84516416966162,68.25659420759537,2,1,86.38472838929249,4,6.11648638562661,7.810949863798477,8.04925910883405,92.77374038513223,63.39158803247419,1,4,Data Analyst,1
68.070601214284,57.248833580822726,71.75278198283573,4,1,63.88749380609789,0,6.078881373374076,8.922910543557968,5.312790128004097,76.21597494082552,64.50761346687425,1,4,Data Analyst,0
70.91986880916203,88.71451812573954,76.23880787809908,0,1,70.76669292176366,0,7.895394793839145,6.8712580509481915,7.158269631802433,69.07596471955205,59.04160836996042,1,6,Backend Developer,0
67.58117492647541,72.83328360187623,65.49884579127051,1,0,68.45439364971365,4,9.318967315070548,5.708788871481168,6.5374611214423135,76.42612335336767,63.35299094848986,1,8,DevOps Engineer,0
69.59857380020495,65.0107892383372,82.87348289339126,4,1,87.6240759857124,2,6.288099800954714,8.06225616188104,8.390133602890852,66.33060841417891,62.58156838991525,1,3,Data Engineer,0
73.45072432576225,64.39509378719939,75.16747519271878,2,0,75.47250295286075,0,7.694016158781337,5.186312866329213,8.107746603082774,78.41905963140809,74.7474210483989,0,7,Product Manager,0
77.00394280276701,72.92638100129781,72.778563343886,4,0,61.060178773013774,5,6.481494774530519,7.939006418055008,5.739535334887901,75.79644673423473,55.73350789189653,1,6,Cybersecurity Analyst,1
84.8864929600555,84.66517725985558,53.68020817798153,2,1,88.59623832183945,4,6.97291975444321,6.90547384243724,6.007694649992318,81.69756429536871,69.97753798242879,1,4,Frontend Developer,1
80.10984177623348,65.32758928248538,79.20696846675926,1,0,74.42108617667063,3,7.524674263503828,6.272287114963724,6.310835410901383,79.97532150687825,59.11365156940961,1,9,DevOps Engineer,0
68.63179314557209,74.89447050791277,66.11266098721194,1,1,90.15404537518896,1,7.987749078562507,6.567945881993161,6.565032254745805,74.95439467763889,76.20500899099163,0,3,DevOps Engineer,0
74.47136161082146,84.00644873636614,76.90416778093989,2,1,77.88515333437226,2,5.110758525215418,8.86704205708413,8.888557461595845,72.5288373896738,84.33625019820946,1,4,Data Analyst,1
79.12028213766928,85.56916046863819,82.90844972099384,4,1,74.06090903655412,3,8.227866819672698,5.0595398185266705,7.829995271120296,100.0,64.08123933656907,1,9,Data Analyst,1
83.37678642089723,86.77318561044892,68.30845663595925,0,1,73.31900396822212,5,8.060890553854389,6.855881470469929,7.052948394271725,80.97040627244489,70.87204992037267,1,3,DevOps Engineer,0
82.52616950390572,79.02081671643528,72.10523747879253,2,0,76.27939243039195,2,5.336520373068909,9.227581561955455,6.2393287102688575,80.0030496426229,67.91794742010035,0,5,DevOps Engineer,1
68.47351772027649,79.29378339112375,68.33368496281322,4,0,90.47892135546827,2,5.331116692124486,6.691142612396515,8.682866747165702,80.26428906200493,90.40133885996919,1,7,Cybersecurity Analyst,1
79.11028760729766,84.34931804014722,76.63614299657812,1,1,79.07202342142773,0,9.409913628687889,5.872847681676064,5.000439063028671,74.6428536700045,82.7427225873437,1,9,Full Stack Developer,0
58.798859306739146,60.447481495024626,76.9537477081907,0,1,85.97955977141645,1,5.950203698933062,9.375003236477069,5.749253871820605,66.11695491686507,67.69213847897278,0,3,Data Engineer,0
78.2785492554281,84.38390243016751,82.9103961194906,4,1,86.37144293313688,2,8.028015078077946,8.0873046352815,7.985836450101336,82.19571356141077,50.57429428562594,0,3,Full Stack Developer,1
71.4456539193911,75.1504814507567,72.05646731587795,4,0,90.51025741257446,4,8.422055327930881,6.1960831761209825,5.45067112240612,77.92052401125952,67.77425072775146,0,3,Product Manager,1
67.34279268083965,86.08193653295415,80.37305155068289,2,0,80.16978120667407,2,5.304318474369526,7.430508242616804,7.190165641668187,88.13841269260557,71.04514036075821,0,7,Full Stack Developer,0
79.9133336003474,88.4383832839162,69.75562866585231,1,1,65.6468519104112,4,7.39255900365415,6.553269977728567,6.36891245437159,73.35887285370286,70.46637366565966,1,7,Full Stack Developer,0
86.22235448748879,92.06062076678239,80.81220344019975,0,1,82.74341101857074,2,7.054995711845027,6.199643344126693,5.951520227325035,85.16134966087944,84.6644239118858,1,9,Data Engineer,1
90.94012282534494,98.80786394917081,80.79155928010988,2,1,65.93432898675653,2,5.097599855943302,8.574160677063123,9.411446716263889,70.63501686617238,79.84592894895798,1,4,Cloud Engineer,1
75.39088056260563,78.98712997355227,73.29777659527433,1,0,86.32607449786023,3,6.460776238537308,7.837937067185843,5.253355634466065,90.23433455564509,79.49641498616533,0,3,Cloud Engineer,1
63.11551701570423,72.27997739671875,77.06149226894905,0,0,83.55316136869806,4,7.651323466754283,8.264752616193707,8.515796636584604,61.895771182696386,79.39735481747104,0,7,Data Analyst,0
64.98085244469505,64.63328573625182,80.14092716974136,3,1,89.70543350713272,3,7.7122666572833865,8.88994222770066,7.540083132775658,75.35531367222434,81.40785800452474,0,4,Data Analyst,0
78.30224741549199,69.63086935088953,69.85523201039436,0,1,79.64314774253599,1,7.5630690638933835,8.469631312612336,8.820755384271969,76.93548199988811,78.91877634570275,0,8,Data Analyst,0
76.84560724574946,88.07967862854862,68.71029488778794,1,1,84.32014241378512,4,8.573809841953839,7.4374679712441445,8.85993666315106,69.9098976891514,95.0,1,8,Cybersecurity Analyst,1
76.13373530911923,85.84915911330128,82.74585217868857,1,1,75.36812624048076,4,7.562829733246487,6.180001906423533,5.850340891409219,83.48198828464449,64.61762869925211,0,9,Frontend Developer,0
85.63322024105945,100.0,64.40522408763665,2,0,83.74152083087108,3,9.058704912707924,5.979824238579852,6.721873971500146,83.96267916565503,70.0939535457585,0,3,Cybersecurity Analyst,1
76.60455357784754,87.94116382558812,64.96110820171377,2,0,82.65665169133449,0,5.645166402628945,6.701170570713734,7.18541839626797,91.78724086585622,71.6392406359343,1,6,Product Manager,1
74.39239181085982,63.079040706689085,58.14476143603113,2,1,87.95531622566068,3,8.757142894630714,7.158415552341497,8.39341921219188,85.74746929125504,88.06858884146511,1,9,Backend Developer,0
72.42143624630928,82.33649271877712,71.8268520543832,1,1,89.1718972698643,3,8.671894995243443,9.477430163074391,5.454171387628181,88.48873830285048,81.62648058686193,0,7,Frontend Developer,1
69.90090298154786,79.18406990530023,82.00663760968195,2,0,84.61657747068112,4,9.09150240696866,8.301124674601962,7.202870090090062,91.88599180534435,70.99014449487257,0,4,Product Manager,0
71.89185237528892,82.03247789953667,69.93163430269452,1,1,72.10672777820712,2,8.496048451458124,5.222675692158675,8.701869861599349,65.93857558017099,69.43163147793051,1,8,Data Engineer,0
66.9973494031554,82.97035127859249,75.3106749529929,1,0,86.2416137694886,4,7.478162050914932,6.070820755029328,6.148689160981624,66.60507837029964,59.614591429642445,1,6,Cloud Engineer,0
76.42160800746603,72.80457730490345,87.91865498400267,3,1,81.68006646418071,2,7.705269178730713,9.170558805449323,6.719182635590336,90.75500021130637,54.94252199435834,0,6,Product Manager,1
87.26191130402063,97.10067781590102,70.28284759668539,1,1,65.52585828329393,3,5.550922843500359,8.978742967310556,7.037239822208456,82.08919273477754,81.08444601722893,1,6,Data Analyst,1
78.15561713902638,71.13412187826549,75.40023003218822,2,0,94.26324480052115,1,6.290701591820952,8.776775308648293,6.917740960603182,70.53390089788452,59.26307153802536,0,9,Frontend Developer,1
79.01426188934036,86.34294276360934,70.41812918259157,3,0,77.52231350554742,3,9.05062625874421,8.283193062058697,8.358545794598204,91.70996493204267,63.832698900435986,1,7,Backend Developer,1
69.79485944702539,80.36039069236297,65.24032460306938,4,1,70.55222013068492,2,6.902181601386506,6.258299763445903,7.505276968470009,79.6408959636157,76.88495974561566,1,6,Data Analyst,1
77.3758773858655,91.39864912373197,86.12464514155121,2,0,78.80510803480287,1,5.71726898807827,8.896914180402568,6.4873770560915425,71.83935811508238,74.34263649922072,1,8,Cloud Engineer,1
89.36702138476417,80.81254635364128,66.94053821188854,4,0,86.82679181872118,3,7.2680020271030195,5.046148172201737,8.011625289727224,65.68813234153113,75.99084185294822,1,7,DevOps Engineer,1
65.43293550371853,90.58568660832492,65.02057770845717,0,0,86.64398507188761,3,5.960836313847799,7.941724242494754,7.187775377579019,75.09671555657394,62.28730583322519,1,5,Cybersecurity Analyst,0
72.60794119627306,87.57652893093115,67.00682369803852,1,1,89.79149075390312,2,5.857674217576871,5.095537212532878,7.27912044816578,82.16356534591287,65.32261316141418,1,8,Full Stack Developer,1
70.93487841882151,86.15003234664015,72.87407327136836,1,0,77.58778963384522,2,8.905970402122529,7.584727437389546,8.906904263861746,91.54356286152425,71.86093020875936,1,9,DevOps Engineer,0
95.46559428534601,95.75295687832082,66.30813134307529,1,0,82.65897866579188,3,5.271157808922801,9.327586978500152,5.744123767311618,80.4819217725983,92.33115917132176,1,6,Product Manager,1
74.81705550160895,87.7552401730471,77.16996227441443,2,0,89.52379988154786,4,6.649777863988186,9.372295398593876,9.277819463357153,67.49571454959406,73.14267421801183,1,9,Product Manager,1
